Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.35,2573.091,34.0,2
1,25.5,2665.924,34.0,2
2,25.6,2817.886,34.0,2
3,56.400000000000006,3012.3100000000004,34.0,2
4,27.8,2959.6825,34.0,2
5,33.65,3061.0445,34.0,2
6,24.6,2662.48,34.0,2
7,25.15,2820.2005,34.0,2
8,49.2,2863.2655,34.0,2
9,22.85,2973.361,34.0,2
10,27.65,2624.584,34.0,2
11,41.5,3006.7884999999997,34.0,2
12,29.5,2812.6185,34.0,2
13,25.5,2514.55,34.0,2
14,26.65,2949.4094999999998,34.0,2
15,25.6,2662.268,34.0,2
16,26.0,2475.4315,34.0,2
17,26.35,2623.551,34.0,2
18,28.5,2788.098,34.0,2
19,23.95,2986.8765,34.0,2
20,22.7,2826.499,34.0,2
21,52.75,3122.5245,34.0,2
22,26.25,2831.8765,34.0,2
23,28.8,2689.34,34.0,2
24,33.65,2621.12,34.0,2
25,49.55,3068.6525,34.0,2
26,24.2,2697.0299999999997,34.0,2
27,23.0,2759.2595,34.0,2
28,23.1,2749.432,34.0,2
29,25.55,3297.9030000000002,34.0,2
30,42.75,2811.3605,34.0,2
31,24.6,2730.7895,34.0,2
