Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.35,2764.3514999999998,34.5625,2
1,48.25,2740.6715,34.5625,2
2,34.0,3305.1005,34.5625,2
3,24.9,2539.9494999999997,34.5625,2
4,25.15,3295.0,34.5625,2
5,25.0,2785.0455,34.5625,2
6,36.5,3294.279,34.5625,2
7,21.15,2788.0730000000003,34.5625,2
8,26.349999999999998,2821.295,34.5625,2
9,37.6,2742.5805,34.5625,2
10,27.0,2643.3585000000003,34.5625,2
11,24.4,3301.636,34.5625,2
12,24.15,3145.346,34.5625,2
13,25.0,2834.6785,34.5625,2
14,37.0,3078.7235,34.5625,2
15,43.25,2838.7235,34.5625,2
16,25.85,2758.935,34.5625,2
17,37.5,2736.5625,34.5625,2
18,18.4,3102.471,34.5625,2
19,25.65,2317.5420000000004,34.5625,2
20,27.6,3290.6099999999997,34.5625,2
21,26.6,2362.9075000000003,34.5625,2
22,35.3,3291.0405,34.5625,2
23,22.6,2791.6665,34.5625,2
24,24.15,2309.7969999999996,34.5625,2
25,20.2,2750.0625,34.5625,2
26,58.85,2752.4435,34.5625,2
27,24.85,3294.158,34.5625,2
28,22.0,3146.1925,34.5625,2
29,16.9,2975.467,34.5625,2
30,29.8,3080.255,34.5625,2
31,44.7,2837.1155,34.5625,2
