Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,27.65,2880.9015,34.875,2
1,24.45,3295.9440000000004,34.875,2
2,35.75,3300.941,34.875,2
3,20.0,2556.3885,34.875,2
4,27.5,3300.2185,34.875,2
5,36.65,3289.9645,34.875,2
6,22.0,3157.2065000000002,34.875,2
7,21.9,3297.48,34.875,2
8,29.450000000000003,2417.8289999999997,34.875,2
9,25.35,2474.3995,34.875,2
10,41.35,3287.5995000000003,34.875,2
11,21.9,3293.1904999999997,34.875,2
12,46.3,3288.803,34.875,2
13,21.9,3277.416,34.875,2
14,13.95,2197.5135,34.875,2
15,23.1,3280.327,34.875,2
16,24.6,3292.2725,34.875,2
17,24.45,3294.2889999999998,34.875,2
18,26.3,3295.9025,34.875,2
19,22.4,3296.7505,34.875,2
20,19.1,3297.264,34.875,2
21,22.75,3295.0834999999997,34.875,2
22,22.85,3176.3869999999997,34.875,2
23,61.25,3176.687,34.875,2
24,25.4,2397.1195000000002,34.875,2
25,46.55,2462.3275,34.875,2
26,23.25,3174.0855,34.875,2
27,20.5,3292.6040000000003,34.875,2
28,21.6,3290.8385,34.875,2
29,23.95,3286.6994999999997,34.875,2
30,27.8,2335.642,34.875,2
31,23.4,3287.9205,34.875,2
