Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.75,2685.2475,35.625,2
1,29.0,2809.995,35.625,2
2,17.1,2715.105,35.625,2
3,31.700000000000003,2710.5370000000003,35.625,2
4,20.8,3057.7215,35.625,2
5,12.2,2471.5545,35.625,2
6,14.4,2786.1555,35.625,2
7,21.0,2672.8775,35.625,2
8,18.6,2408.892,35.625,2
9,31.7,2645.308,35.625,2
10,17.5,2694.5029999999997,35.625,2
11,25.75,3004.3475,35.625,2
12,18.3,2883.0135,35.625,2
13,43.25,2888.474,35.625,2
14,41.5,2929.523,35.625,2
15,12.0,2647.487,35.625,2
16,20.9,2920.6905,35.625,2
17,18.2,2565.2515,35.625,2
18,29.1,2701.8485,35.625,2
19,26.25,2870.0155,35.625,2
20,20.4,2764.7585,35.625,2
21,13.95,2512.925,35.625,2
22,50.7,2997.38,35.625,2
23,19.5,2733.8565,35.625,2
24,13.5,2547.9305000000004,35.625,2
25,22.4,2447.971,35.625,2
26,13.05,2853.0175,35.625,2
27,14.05,2801.8055,35.625,2
28,43.95,3002.181,35.625,2
29,32.4,2859.368,35.625,2
30,16.5,2844.8755,35.625,2
31,17.0,2597.2565,35.625,2
