Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,29.299999999999997,2404.9,34.25,2
1,20.7,2950.5370000000003,34.25,2
2,19.6,2750.2529999999997,34.25,2
3,23.0,2957.8035,34.25,2
4,17.8,2987.0915,34.25,2
5,35.75,3054.7735000000002,34.25,2
6,34.65,2298.1805,34.25,2
7,20.6,3306.7145,34.25,2
8,25.1,2758.99,34.25,2
9,37.1,2563.052,34.25,2
10,28.15,2400.5275,34.25,2
11,19.5,2730.36,34.25,2
12,15.0,3299.7945,34.25,2
13,22.5,2325.5605,34.25,2
14,38.95,2741.7045,34.25,2
15,29.0,3296.965,34.25,2
16,28.8,2392.7430000000004,34.25,2
17,40.4,3290.684,34.25,2
18,20.5,2746.4625,34.25,2
19,19.9,2748.92,34.25,2
20,20.5,2747.766,34.25,2
21,19.6,2892.2895,34.25,2
22,18.5,2357.184,34.25,2
23,20.5,3300.069,34.25,2
24,18.1,2327.7675,34.25,2
25,19.5,2373.9405,34.25,2
26,37.2,2577.416,34.25,2
27,19.0,2590.449,34.25,2
28,28.9,3288.4515,34.25,2
29,19.9,2215.0395,34.25,2
30,30.5,2979.4345,34.25,2
31,17.4,3297.4575,34.25,2
