Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.9,2771.3975,36.4375,2
1,20.1,2919.2705,36.4375,2
2,22.5,3274.8905,36.4375,2
3,22.4,3287.4700000000003,36.4375,2
4,52.55,3284.5235000000002,36.4375,2
5,20.4,2840.765,36.4375,2
6,22.65,2987.438,36.4375,2
7,22.4,3029.7214999999997,36.4375,2
8,20.85,2748.3810000000003,36.4375,2
9,17.1,3297.2335000000003,36.4375,2
10,23.15,3292.9055,36.4375,2
11,20.5,2755.422,36.4375,2
12,23.3,2800.759,36.4375,2
13,29.25,3294.074,36.4375,2
14,39.9,3018.8450000000003,36.4375,2
15,20.5,3301.5085,36.4375,2
16,21.5,2545.754,36.4375,2
17,20.0,2793.326,36.4375,2
18,56.2,3233.5765,36.4375,2
19,23.3,3294.8315,36.4375,2
20,17.4,3297.6165,36.4375,2
21,22.35,2776.7340000000004,36.4375,2
22,25.0,2963.383,36.4375,2
23,20.200000000000003,2990.7505,36.4375,2
24,45.3,2753.545,36.4375,2
25,53.0,3294.048,36.4375,2
26,23.85,3284.6195,36.4375,2
27,36.75,2758.7439999999997,36.4375,2
28,21.4,3294.0645,36.4375,2
29,22.0,3300.048,36.4375,2
30,25.450000000000003,2957.5155,36.4375,2
31,39.1,3298.5074999999997,36.4375,2
