Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,3293.8,35.625,2
1,30.9,3296.1040000000003,35.625,2
2,38.5,2380.1684999999998,35.625,2
3,21.1,2499.4825,35.625,2
4,42.5,2501.594,35.625,2
5,18.7,3299.2695000000003,35.625,2
6,17.7,3298.4635,35.625,2
7,24.8,3299.0045,35.625,2
8,17.7,3298.2535,35.625,2
9,21.5,2551.5564999999997,35.625,2
10,32.6,2151.716,35.625,2
11,37.1,3243.74,35.625,2
12,20.0,2399.7185,35.625,2
13,15.45,3298.6215,35.625,2
14,17.5,2576.274,35.625,2
15,30.0,2175.8325,35.625,2
16,21.5,3293.306,35.625,2
17,18.5,3297.288,35.625,2
18,20.55,2379.865,35.625,2
19,21.2,2492.649,35.625,2
20,19.0,2491.3195,35.625,2
21,45.35,3297.623,35.625,2
22,16.25,3298.562,35.625,2
23,17.4,3298.727,35.625,2
24,9.05,3298.6585,35.625,2
25,17.05,2520.502,35.625,2
26,16.1,2074.206,35.625,2
27,21.5,3239.4425,35.625,2
28,33.0,2565.9925,35.625,2
29,36.35,3299.254,35.625,2
30,18.4,2523.0185,35.625,2
31,15.55,2141.0460000000003,35.625,2
