Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,37.2,3274.7395,34.75,2
1,13.05,2736.9035000000003,34.75,2
2,34.95,2146.3035,34.75,2
3,9.55,2539.215,34.75,2
4,12.05,2460.3495,34.75,2
5,11.6,2245.8415,34.75,2
6,34.5,2398.388,34.75,2
7,13.5,2555.0254999999997,34.75,2
8,8.5,2967.567,34.75,2
9,31.5,2767.882,34.75,2
10,14.95,2660.9044999999996,34.75,2
11,13.5,2661.84,34.75,2
12,14.7,2883.6735,34.75,2
13,33.0,2754.2805,34.75,2
14,16.0,1900.0335,34.75,2
15,16.65,2940.541,34.75,2
16,14.05,3161.64,34.75,2
17,11.95,2751.754,34.75,2
18,27.75,2923.401,34.75,2
19,11.55,2583.8109999999997,34.75,2
20,9.5,2634.423,34.75,2
21,12.55,2621.863,34.75,2
22,14.75,2396.4235,34.75,2
23,15.7,2787.2985,34.75,2
24,28.5,2621.786,34.75,2
25,13.5,2765.4120000000003,34.75,2
26,15.149999999999999,2754.023,34.75,2
27,14.45,2982.1535000000003,34.75,2
28,15.25,3293.5789999999997,34.75,2
29,8.05,2974.7415,34.75,2
30,16.95,1714.19,34.75,2
31,37.05,3295.465,34.75,2
