Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.25,3160.5069999999996,35.75,2
1,27.299999999999997,3211.4435000000003,35.75,2
2,12.95,2691.313,35.75,2
3,19.65,2616.6205,35.75,2
4,10.1,2786.8935,35.75,2
5,12.0,2986.874,35.75,2
6,26.2,3279.7545,35.75,2
7,35.4,2633.0249999999996,35.75,2
8,14.05,1625.4560000000001,35.75,2
9,10.5,2316.362,35.75,2
10,24.55,3293.8909999999996,35.75,2
11,8.95,3218.865,35.75,2
12,36.0,2724.902,35.75,2
13,11.9,2925.0604999999996,35.75,2
14,11.6,2941.906,35.75,2
15,32.0,2791.5405,35.75,2
16,29.3,3295.929,35.75,2
17,12.95,3284.29,35.75,2
18,12.850000000000001,2698.6695,35.75,2
19,8.95,2619.671,35.75,2
20,27.4,2674.9080000000004,35.75,2
21,18.75,3011.728,35.75,2
22,5.55,3297.923,35.75,2
23,6.05,2551.8395,35.75,2
24,10.0,1801.109,35.75,2
25,11.5,2353.001,35.75,2
26,10.4,3245.2659999999996,35.75,2
27,27.549999999999997,3225.9665,35.75,2
28,22.55,2938.0755,35.75,2
29,36.0,2847.996,35.75,2
30,6.55,3177.6245,35.75,2
31,12.5,2730.455,35.75,2
