Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.65,2514.024,35.625,2
1,57.8,2458.2380000000003,35.625,2
2,19.4,2742.7635,35.625,2
3,13.15,2283.4755,35.625,2
4,18.05,2985.2115000000003,35.625,2
5,20.0,3233.5575,35.625,2
6,51.95,2461.6189999999997,35.625,2
7,12.9,2122.5355,35.625,2
8,17.2,2093.9305,35.625,2
9,18.5,3081.2995,35.625,2
10,15.45,2566.858,35.625,2
11,15.5,2824.1825,35.625,2
12,11.5,2798.089,35.625,2
13,14.55,2342.958,35.625,2
14,31.55,2753.0565,35.625,2
15,36.15,2740.1385,35.625,2
16,17.0,2464.1540000000005,35.625,2
17,16.8,2474.1305,35.625,2
18,14.55,2989.2749999999996,35.625,2
19,18.7,2682.4184999999998,35.625,2
20,14.350000000000001,2473.526,35.625,2
21,14.0,2967.6955,35.625,2
22,18.4,2474.2200000000003,35.625,2
23,21.7,1952.344,35.625,2
24,21.0,2397.96,35.625,2
25,16.45,2919.8914999999997,35.625,2
26,15.5,2592.8505,35.625,2
27,15.4,2807.974,35.625,2
28,17.9,3207.4759999999997,35.625,2
29,15.0,2754.254,35.625,2
30,37.15,2713.432,35.625,2
31,36.5,2733.5135,35.625,2
