Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.9,2546.4685,34.3125,2
1,18.6,2832.2865,34.3125,2
2,30.6,3295.5879999999997,34.3125,2
3,13.5,2760.5015000000003,34.3125,2
4,26.1,2842.9695,34.3125,2
5,7.95,3238.315,34.3125,2
6,27.35,2828.8895,34.3125,2
7,20.5,3274.475,34.3125,2
8,19.0,3010.036,34.3125,2
9,12.0,2715.011,34.3125,2
10,24.85,2389.8285,34.3125,2
11,5.0,2502.679,34.3125,2
12,20.4,2630.9539999999997,34.3125,2
13,45.55,3022.373,34.3125,2
14,46.75,3278.2555,34.3125,2
15,11.6,2803.7795,34.3125,2
16,7.45,2857.1285,34.3125,2
17,17.75,2800.3644999999997,34.3125,2
18,14.45,2731.9245,34.3125,2
19,15.5,2967.409,34.3125,2
20,21.5,2893.0045,34.3125,2
21,21.95,3295.7455,34.3125,2
22,14.05,2939.5505,34.3125,2
23,49.35,3179.375,34.3125,2
24,44.5,2847.6195,34.3125,2
25,19.799999999999997,2744.619,34.3125,2
26,6.55,2480.3779999999997,34.3125,2
27,10.5,2610.017,34.3125,2
28,18.6,2544.4315,34.3125,2
29,16.1,2999.509,34.3125,2
30,5.0,3266.2045,34.3125,2
31,11.65,2521.7884999999997,34.3125,2
