Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,57.75,2701.5755,35.5625,2
1,47.2,3022.76,35.5625,2
2,22.299999999999997,2618.268,35.5625,2
3,23.25,2301.2555,35.5625,2
4,17.6,2599.0654999999997,35.5625,2
5,29.65,2706.2124999999996,35.5625,2
6,23.0,2585.75,35.5625,2
7,19.6,2541.505,35.5625,2
8,24.85,2356.0725,35.5625,2
9,21.799999999999997,2470.6414999999997,35.5625,2
10,40.45,2980.5249999999996,35.5625,2
11,50.400000000000006,3036.624,35.5625,2
12,23.0,2880.117,35.5625,2
13,48.949999999999996,2712.7065000000002,35.5625,2
14,22.35,2782.0024999999996,35.5625,2
15,32.9,2690.998,35.5625,2
16,21.4,2584.2905,35.5625,2
17,29.85,2948.4335,35.5625,2
18,19.2,2584.0425,35.5625,2
19,23.35,2472.2655,35.5625,2
20,23.75,2537.1265000000003,35.5625,2
21,21.2,2747.7345,35.5625,2
22,21.299999999999997,2627.3424999999997,35.5625,2
23,21.6,2624.0299999999997,35.5625,2
24,32.45,2585.4245,35.5625,2
25,24.6,2563.014,35.5625,2
26,28.2,2999.3715,35.5625,2
27,21.5,3067.125,35.5625,2
28,18.45,2771.518,35.5625,2
29,18.299999999999997,2939.5405,35.5625,2
30,31.3,2843.0185,35.5625,2
31,17.5,2612.5905000000002,35.5625,2
