Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,56.7,2972.964,35.25,2
1,49.6,2611.05,35.25,2
2,15.1,2594.5585,35.25,2
3,15.0,2624.9004999999997,35.25,2
4,17.5,2574.2219999999998,35.25,2
5,16.0,2715.063,35.25,2
6,13.95,2839.936,35.25,2
7,17.55,2557.8895,35.25,2
8,15.5,2498.366,35.25,2
9,17.55,2618.4745000000003,35.25,2
10,27.0,2921.0615,35.25,2
11,21.0,2732.2844999999998,35.25,2
12,14.05,2879.9795,35.25,2
13,18.1,2777.273,35.25,2
14,36.9,2954.297,35.25,2
15,16.5,2949.585,35.25,2
16,21.5,2758.7905,35.25,2
17,5.45,2415.9555,35.25,2
18,12.45,2769.3445,35.25,2
19,12.5,2715.2934999999998,35.25,2
20,18.5,2537.6345,35.25,2
21,12.95,2803.4965,35.25,2
22,14.05,2964.226,35.25,2
23,15.1,2576.5035,35.25,2
24,33.65,2587.5805,35.25,2
25,21.65,2467.0519999999997,35.25,2
26,15.0,2738.4605,35.25,2
27,34.35,2868.9305,35.25,2
28,18.6,2948.065,35.25,2
29,37.6,2860.1634999999997,35.25,2
30,18.7,2945.7765,35.25,2
31,35.7,2773.0445,35.25,2
