Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,10.1,2337.9049999999997,35.875,2
1,11.5,2386.845,35.875,2
2,13.0,2462.5834999999997,35.875,2
3,12.05,2768.1635,35.875,2
4,7.5,3299.567,35.875,2
5,10.9,2474.1435,35.875,2
6,16.5,2673.2185,35.875,2
7,15.65,2745.4625,35.875,2
8,20.2,2847.5065,35.875,2
9,22.95,3277.7865,35.875,2
10,11.55,2751.5095,35.875,2
11,28.6,3308.281,35.875,2
12,44.3,2812.3869999999997,35.875,2
13,25.65,3280.7925,35.875,2
14,26.05,2860.5085,35.875,2
15,18.4,3303.5355,35.875,2
16,10.55,2382.025,35.875,2
17,37.349999999999994,2381.889,35.875,2
18,16.05,3300.8244999999997,35.875,2
19,25.0,3293.0845,35.875,2
20,56.0,3290.187,35.875,2
21,4.0,2466.1535,35.875,2
22,10.85,3295.223,35.875,2
23,10.149999999999999,2557.0640000000003,35.875,2
24,21.0,3249.792,35.875,2
25,14.7,3193.586,35.875,2
26,29.95,2746.4669999999996,35.875,2
27,18.4,3302.3185000000003,35.875,2
28,15.45,3299.504,35.875,2
29,11.0,3298.7920000000004,35.875,2
30,8.05,3293.884,35.875,2
31,21.1,3295.2395,35.875,2
