Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.1,1623.9795,36.0625,2
1,19.6,1866.8145,36.0625,2
2,18.9,2360.0325,36.0625,2
3,18.9,2355.1035,36.0625,2
4,21.15,1647.255,36.0625,2
5,41.5,2374.2870000000003,36.0625,2
6,18.0,2233.429,36.0625,2
7,34.55,2378.943,36.0625,2
8,16.1,1495.9924999999998,36.0625,2
9,14.0,2360.469,36.0625,2
10,16.9,2376.6189999999997,36.0625,2
11,18.9,2387.9415,36.0625,2
12,14.8,2286.5370000000003,36.0625,2
13,16.9,2254.241,36.0625,2
14,56.65,3148.4089999999997,36.0625,2
15,27.0,2384.7735000000002,36.0625,2
16,19.5,1790.6915,36.0625,2
17,20.3,1868.75,36.0625,2
18,16.0,2407.7545,36.0625,2
19,20.3,2553.8125,36.0625,2
20,15.45,1826.3575,36.0625,2
21,14.95,2246.1800000000003,36.0625,2
22,19.4,2383.5475,36.0625,2
23,38.05,2391.4089999999997,36.0625,2
24,18.2,1496.926,36.0625,2
25,29.8,2373.73,36.0625,2
26,16.9,2437.916,36.0625,2
27,42.2,1951.8635,36.0625,2
28,47.55,1699.1109999999999,36.0625,2
29,13.649999999999999,2272.4615,36.0625,2
30,14.35,3159.3115,36.0625,2
31,14.850000000000001,2390.9300000000003,36.0625,2
