Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.7,2331.6059999999998,34.3125,2
1,52.25,2856.1549999999997,34.3125,2
2,7.05,1901.1620000000003,34.3125,2
3,14.05,2960.482,34.3125,2
4,25.1,3003.9555,34.3125,2
5,41.85,2746.617,34.3125,2
6,18.8,2660.1285,34.3125,2
7,10.55,3243.1549999999997,34.3125,2
8,16.15,3295.7799999999997,34.3125,2
9,18.7,3296.657,34.3125,2
10,15.6,2544.362,34.3125,2
11,20.4,3006.4764999999998,34.3125,2
12,29.3,3301.122,34.3125,2
13,21.95,2543.227,34.3125,2
14,35.1,3027.843,34.3125,2
15,19.2,3297.7889999999998,34.3125,2
16,21.7,1926.115,34.3125,2
17,17.5,2865.629,34.3125,2
18,2.0,2943.8085,34.3125,2
19,10.05,2790.7675,34.3125,2
20,30.15,2963.9660000000003,34.3125,2
21,24.5,2741.8525,34.3125,2
22,28.0,2756.0315,34.3125,2
23,28.0,2574.147,34.3125,2
24,37.65,3297.9725,34.3125,2
25,43.85,2528.5209999999997,34.3125,2
26,12.0,2706.956,34.3125,2
27,14.0,2961.892,34.3125,2
28,11.1,3298.614,34.3125,2
29,15.05,2713.274,34.3125,2
30,18.45,2957.641,34.3125,2
31,14.05,3299.884,34.3125,2
