Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,31.65,3227.143,35.75,2
1,25.15,3297.434,35.75,2
2,42.95,3297.6165,35.75,2
3,28.5,3297.0645,35.75,2
4,29.15,3297.5725,35.75,2
5,55.65,3299.5095,35.75,2
6,24.5,3293.299,35.75,2
7,48.7,2790.1405,35.75,2
8,33.3,2382.667,35.75,2
9,27.85,2536.804,35.75,2
10,40.0,3298.5299999999997,35.75,2
11,39.15,2465.8615,35.75,2
12,19.6,3142.324,35.75,2
13,34.3,2763.1369999999997,35.75,2
14,21.6,3295.4275,35.75,2
15,25.9,3215.69,35.75,2
16,21.1,3224.6585,35.75,2
17,26.9,3297.0420000000004,35.75,2
18,28.5,3297.477,35.75,2
19,27.35,3291.1105,35.75,2
20,24.85,3297.572,35.75,2
21,21.0,3297.568,35.75,2
22,25.25,2789.536,35.75,2
23,34.9,2743.8199999999997,35.75,2
24,15.2,2381.534,35.75,2
25,24.1,1666.874,35.75,2
26,20.3,3298.5699999999997,35.75,2
27,23.75,2464.3185,35.75,2
28,35.65,3136.093,35.75,2
29,15.9,2533.0905000000002,35.75,2
30,24.15,3293.9635,35.75,2
31,34.5,2750.98,35.75,2
