Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,13.350000000000001,2364.868,34.0,2
1,15.4,2354.1,34.0,2
2,22.1,3276.3125,34.0,2
3,50.65,3147.4505,34.0,2
4,21.1,3280.431,34.0,2
5,19.9,3164.4565000000002,34.0,2
6,15.0,3295.299,34.0,2
7,14.2,3293.099,34.0,2
8,30.4,3282.3320000000003,34.0,2
9,15.15,3297.0215,34.0,2
10,16.5,3275.7275,34.0,2
11,15.399999999999999,3292.9809999999998,34.0,2
12,9.1,3300.0164999999997,34.0,2
13,17.9,3299.8845,34.0,2
14,15.0,3273.7835,34.0,2
15,36.25,3183.969,34.0,2
16,13.9,2356.2844999999998,34.0,2
17,53.35,2368.553,34.0,2
18,19.5,3280.353,34.0,2
19,22.15,3175.1225,34.0,2
20,14.95,3280.362,34.0,2
21,16.15,3296.8265,34.0,2
22,16.6,3279.766,34.0,2
23,15.55,3287.4595,34.0,2
24,34.0,3295.225,34.0,2
25,14.75,3296.4210000000003,34.0,2
26,34.0,3263.0525,34.0,2
27,18.15,3297.828,34.0,2
28,17.4,3281.4815,34.0,2
29,18.85,3297.9855,34.0,2
30,11.55,3274.986,34.0,2
31,19.4,3140.7345,34.0,2
