Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.75,2296.762,34.9375,2
1,57.4,3149.9375,34.9375,2
2,26.6,3294.982,34.9375,2
3,20.7,3295.5975,34.9375,2
4,21.6,3145.54,34.9375,2
5,18.0,2983.0249999999996,34.9375,2
6,18.6,3296.3,34.9375,2
7,47.6,2858.0150000000003,34.9375,2
8,26.15,2978.232,34.9375,2
9,23.5,3305.6765,34.9375,2
10,27.65,2494.5009999999997,34.9375,2
11,34.25,3303.504,34.9375,2
12,22.25,3200.0775,34.9375,2
13,24.65,3138.4880000000003,34.9375,2
14,39.7,3298.9970000000003,34.9375,2
15,41.6,2411.5635,34.9375,2
16,19.6,2267.258,34.9375,2
17,23.5,2950.88,34.9375,2
18,22.1,3295.7219999999998,34.9375,2
19,19.7,3294.149,34.9375,2
20,18.6,2946.9184999999998,34.9375,2
21,23.25,3109.43,34.9375,2
22,19.5,3296.2945,34.9375,2
23,21.0,2572.0765,34.9375,2
24,22.75,2807.236,34.9375,2
25,17.5,3298.7825000000003,34.9375,2
26,30.6,2473.046,34.9375,2
27,25.15,3295.844,34.9375,2
28,22.45,2800.5395,34.9375,2
29,21.7,3171.6375,34.9375,2
30,36.85,3299.151,34.9375,2
31,19.7,2408.228,34.9375,2
