Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.0,1962.0515,35.4375,2
1,16.2,2731.505,35.4375,2
2,12.9,3042.9345,35.4375,2
3,25.1,1842.743,35.4375,2
4,11.55,2169.2200000000003,35.4375,2
5,13.6,3266.496,35.4375,2
6,15.100000000000001,2562.7219999999998,35.4375,2
7,28.5,1986.7579999999998,35.4375,2
8,53.25,3278.7875000000004,35.4375,2
9,15.149999999999999,1531.355,35.4375,2
10,42.6,3274.897,35.4375,2
11,15.5,2217.08,35.4375,2
12,10.1,2691.2805,35.4375,2
13,40.5,3068.3565,35.4375,2
14,15.5,3311.8289999999997,35.4375,2
15,14.45,2299.3645,35.4375,2
16,13.5,2469.0305,35.4375,2
17,25.5,3274.9615000000003,35.4375,2
18,56.15,3264.447,35.4375,2
19,12.6,2295.348,35.4375,2
20,11.1,2655.0834999999997,35.4375,2
21,17.6,3300.1695,35.4375,2
22,18.1,3224.4715,35.4375,2
23,17.0,1995.8899999999999,35.4375,2
24,15.4,3300.4745,35.4375,2
25,23.2,1488.8575,35.4375,2
26,12.649999999999999,3296.2165,35.4375,2
27,19.5,2218.4695,35.4375,2
28,13.95,2704.4355,35.4375,2
29,16.9,3296.4855,35.4375,2
30,13.4,3287.4125,35.4375,2
31,28.25,2712.7685,35.4375,2
