Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.15,2561.0755,35.375,2
1,15.1,2512.9625,35.375,2
2,49.15,3298.6435,35.375,2
3,18.15,2062.0595,35.375,2
4,25.9,2538.4365,35.375,2
5,15.5,2275.4705000000004,35.375,2
6,31.3,2948.3244999999997,35.375,2
7,28.7,2839.4465,35.375,2
8,18.15,2043.819,35.375,2
9,15.100000000000001,2495.2145,35.375,2
10,33.75,2717.2225,35.375,2
11,22.5,3295.9539999999997,35.375,2
12,16.7,2355.5855,35.375,2
13,15.45,1863.895,35.375,2
14,39.6,2713.5964999999997,35.375,2
15,17.5,2531.669,35.375,2
16,29.7,2232.5985,35.375,2
17,20.9,3285.4355,35.375,2
18,20.75,3290.9655000000002,35.375,2
19,18.5,2556.679,35.375,2
20,14.85,2522.4535,35.375,2
21,17.0,2738.6495,35.375,2
22,20.4,2782.1915,35.375,2
23,23.35,2843.692,35.375,2
24,10.95,1823.9995,35.375,2
25,37.05,2809.925,35.375,2
26,40.15,2949.9425,35.375,2
27,41.8,3258.1355,35.375,2
28,16.0,2511.905,35.375,2
29,7.5,2054.197,35.375,2
30,18.85,2959.691,35.375,2
31,32.35,2383.0485,35.375,2
