Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.2,3286.6980000000003,34.1875,2
1,22.3,3278.692,34.1875,2
2,18.1,3289.841,34.1875,2
3,18.9,3017.025,34.1875,2
4,34.4,2479.2035,34.1875,2
5,17.9,3305.6365,34.1875,2
6,21.1,2733.6705,34.1875,2
7,17.8,3307.6915,34.1875,2
8,19.4,3271.3345,34.1875,2
9,17.1,2103.381,34.1875,2
10,16.95,3300.361,34.1875,2
11,31.75,3308.3145000000004,34.1875,2
12,19.3,2472.1115,34.1875,2
13,41.1,3300.0860000000002,34.1875,2
14,20.1,2787.536,34.1875,2
15,20.4,3307.871,34.1875,2
16,19.4,2758.178,34.1875,2
17,18.8,3301.941,34.1875,2
18,16.5,3297.5285000000003,34.1875,2
19,19.4,3184.1144999999997,34.1875,2
20,36.4,2472.844,34.1875,2
21,58.95,3282.971,34.1875,2
22,18.9,2511.5395,34.1875,2
23,16.8,3303.1229999999996,34.1875,2
24,39.4,3260.8285,34.1875,2
25,19.9,1753.481,34.1875,2
26,16.8,3291.8625,34.1875,2
27,21.4,3295.814,34.1875,2
28,37.85,2471.4335,34.1875,2
29,19.5,2906.569,34.1875,2
30,21.200000000000003,3152.6425,34.1875,2
31,21.200000000000003,3294.4195,34.1875,2
