Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.4,2654.8644999999997,35.0625,2
1,15.5,2820.411,35.0625,2
2,23.15,2981.0235000000002,35.0625,2
3,35.75,2827.4315,35.0625,2
4,24.75,2681.0065000000004,35.0625,2
5,17.85,2579.001,35.0625,2
6,47.8,2993.592,35.0625,2
7,19.3,2790.616,35.0625,2
8,19.9,2553.1130000000003,35.0625,2
9,13.0,2651.0715,35.0625,2
10,17.3,3007.736,35.0625,2
11,41.0,2920.5765,35.0625,2
12,22.15,2838.7974999999997,35.0625,2
13,18.3,2699.6994999999997,35.0625,2
14,17.9,2849.152,35.0625,2
15,14.5,2870.8035,35.0625,2
16,21.65,2614.157,35.0625,2
17,19.4,2714.587,35.0625,2
18,30.0,2941.6375,35.0625,2
19,20.0,2789.9480000000003,35.0625,2
20,16.35,2599.5555,35.0625,2
21,22.35,2639.8295,35.0625,2
22,23.25,2851.9305,35.0625,2
23,22.4,2741.652,35.0625,2
24,18.4,2711.6805,35.0625,2
25,58.1,2986.529,35.0625,2
26,18.3,2809.464,35.0625,2
27,17.8,2881.249,35.0625,2
28,19.200000000000003,2817.3185000000003,35.0625,2
29,25.25,2800.67,35.0625,2
30,17.5,2840.3765000000003,35.0625,2
31,51.8,3071.924,35.0625,2
