Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,39.9,3305.95,35.0,2
1,22.85,2453.1115,35.0,2
2,57.400000000000006,2656.11,35.0,2
3,20.0,2815.1675,35.0,2
4,21.1,2373.9205,35.0,2
5,27.2,2284.761,35.0,2
6,15.45,2993.05,35.0,2
7,19.1,2819.1695,35.0,2
8,20.1,1963.1770000000001,35.0,2
9,32.2,3308.8575,35.0,2
10,19.9,3295.6459999999997,35.0,2
11,14.0,2389.7465,35.0,2
12,22.4,2025.9679999999998,35.0,2
13,21.3,2381.712,35.0,2
14,23.5,2811.6045000000004,35.0,2
15,20.7,3297.699,35.0,2
16,41.3,3263.0035,35.0,2
17,19.75,2752.727,35.0,2
18,25.85,3221.7690000000002,35.0,2
19,20.1,3300.454,35.0,2
20,22.1,2400.563,35.0,2
21,18.05,2746.1890000000003,35.0,2
22,21.25,2966.0915,35.0,2
23,18.9,3293.7585,35.0,2
24,22.7,2383.019,35.0,2
25,24.85,3293.6095,35.0,2
26,41.1,3288.5545,35.0,2
27,57.0,2368.3675000000003,35.0,2
28,43.6,3244.264,35.0,2
29,19.4,2383.379,35.0,2
30,23.5,2998.0475,35.0,2
31,22.35,3300.343,35.0,2
