Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,25.7,2440.69,34.875,2
1,29.0,2479.035,34.875,2
2,18.5,2378.1639999999998,34.875,2
3,28.15,3247.443,34.875,2
4,25.35,2904.4775,34.875,2
5,24.15,3303.2275,34.875,2
6,36.85,3273.599,34.875,2
7,34.9,3304.6745,34.875,2
8,25.6,2592.229,34.875,2
9,33.0,3279.9355,34.875,2
10,26.0,3300.889,34.875,2
11,41.0,3305.816,34.875,2
12,23.5,2824.257,34.875,2
13,29.85,3298.862,34.875,2
14,48.4,3283.2695,34.875,2
15,40.4,3281.116,34.875,2
16,29.4,3298.909,34.875,2
17,22.4,2474.6125,34.875,2
18,24.0,2134.2535,34.875,2
19,26.35,3284.679,34.875,2
20,23.5,2819.4570000000003,34.875,2
21,23.1,3300.2825000000003,34.875,2
22,38.7,3298.546,34.875,2
23,38.2,2538.277,34.875,2
24,36.15,2448.4905,34.875,2
25,27.4,3299.6355000000003,34.875,2
26,26.35,3306.9265,34.875,2
27,3.5,3292.0375,34.875,2
28,21.7,2807.867,34.875,2
29,25.75,3298.3729999999996,34.875,2
30,22.25,3305.1915,34.875,2
31,21.75,3291.558,34.875,2
