Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.5,2321.0905000000002,35.9375,2
1,19.4,2969.928,35.9375,2
2,21.0,2495.1485000000002,35.9375,2
3,22.5,2485.1895,35.9375,2
4,32.5,3289.2389999999996,35.9375,2
5,19.4,3305.074,35.9375,2
6,24.4,2108.641,35.9375,2
7,23.25,3243.398,35.9375,2
8,21.5,2297.904,35.9375,2
9,35.65,2873.5685000000003,35.9375,2
10,38.9,2965.533,35.9375,2
11,36.25,3191.0545,35.9375,2
12,47.15,2946.926,35.9375,2
13,21.9,2987.2805,35.9375,2
14,40.4,2971.7219999999998,35.9375,2
15,26.35,2981.6235,35.9375,2
16,24.0,2572.5420000000004,35.9375,2
17,45.8,2969.953,35.9375,2
18,22.3,2105.0789999999997,35.9375,2
19,22.25,2737.1679999999997,35.9375,2
20,23.5,2755.0695,35.9375,2
21,50.5,3295.3540000000003,35.9375,2
22,20.4,2141.513,35.9375,2
23,33.5,2377.0060000000003,35.9375,2
24,17.7,2456.1745,35.9375,2
25,19.8,2360.172,35.9375,2
26,23.5,2923.876,35.9375,2
27,28.15,3301.3875,35.9375,2
28,21.8,2918.0294999999996,35.9375,2
29,20.9,2907.551,35.9375,2
30,39.0,2172.246,35.9375,2
31,17.700000000000003,2917.592,35.9375,2
