Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.85,2551.133,35.0,2
1,25.75,2741.557,35.0,2
2,35.9,2878.1605,35.0,2
3,20.1,2685.279,35.0,2
4,19.7,2536.7754999999997,35.0,2
5,31.1,2925.203,35.0,2
6,28.75,2843.7715,35.0,2
7,20.0,2643.533,35.0,2
8,24.95,2363.067,35.0,2
9,22.75,2423.8469999999998,35.0,2
10,27.8,3191.559,35.0,2
11,14.75,3091.9865,35.0,2
12,51.5,3009.282,35.0,2
13,29.3,3025.0605,35.0,2
14,17.75,2863.763,35.0,2
15,16.0,2600.1215,35.0,2
16,20.1,2547.8585,35.0,2
17,24.1,2843.3745,35.0,2
18,23.2,2587.7749999999996,35.0,2
19,20.25,2602.3195,35.0,2
20,23.5,2663.12,35.0,2
21,23.65,2824.4094999999998,35.0,2
22,46.0,3127.9979999999996,35.0,2
23,23.25,2838.8419999999996,35.0,2
24,19.0,2394.59,35.0,2
25,22.1,2470.8845,35.0,2
26,42.8,3230.4305,35.0,2
27,49.25,3228.9004999999997,35.0,2
28,18.4,2851.3765000000003,35.0,2
29,21.6,2836.435,35.0,2
30,19.299999999999997,2749.3379999999997,35.0,2
31,20.4,2704.4425,35.0,2
