Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.5,2579.1865,34.4375,2
1,47.6,2640.5405,34.4375,2
2,20.4,2378.772,34.4375,2
3,17.55,2291.166,34.4375,2
4,19.2,2477.6875,34.4375,2
5,18.0,2131.7870000000003,34.4375,2
6,17.0,2480.388,34.4375,2
7,52.55,2881.654,34.4375,2
8,21.7,1936.7095,34.4375,2
9,17.1,3302.4809999999998,34.4375,2
10,20.9,2555.575,34.4375,2
11,16.4,2547.3235,34.4375,2
12,21.6,2756.8275000000003,34.4375,2
13,34.55,3292.352,34.4375,2
14,37.6,2525.693,34.4375,2
15,21.3,2862.1459999999997,34.4375,2
16,19.0,2254.7815,34.4375,2
17,25.75,2745.806,34.4375,2
18,17.4,2400.2995,34.4375,2
19,17.5,2285.5595000000003,34.4375,2
20,17.0,2432.3185000000003,34.4375,2
21,17.0,2252.86,34.4375,2
22,17.7,3294.5145,34.4375,2
23,20.0,3297.924,34.4375,2
24,38.3,2411.382,34.4375,2
25,19.4,3300.751,34.4375,2
26,20.0,3300.8914999999997,34.4375,2
27,31.75,3297.6310000000003,34.4375,2
28,20.3,3294.0495,34.4375,2
29,25.25,3284.9475,34.4375,2
30,16.6,3302.6845,34.4375,2
31,18.1,3304.8325,34.4375,2
