Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.2,2729.5195,34.3125,2
1,19.9,2768.258,34.3125,2
2,18.25,2538.544,34.3125,2
3,23.85,2991.8109999999997,34.3125,2
4,20.2,2671.0145,34.3125,2
5,25.75,2604.6555,34.3125,2
6,51.3,2912.011,34.3125,2
7,33.6,2965.402,34.3125,2
8,25.5,2376.9665,34.3125,2
9,7.5,2629.16,34.3125,2
10,13.0,2738.7465,34.3125,2
11,35.75,2739.0744999999997,34.3125,2
12,39.65,2749.139,34.3125,2
13,43.35,2861.1045,34.3125,2
14,9.6,2987.0445,34.3125,2
15,14.95,3039.4539999999997,34.3125,2
16,15.5,2460.8590000000004,34.3125,2
17,20.7,2664.1409999999996,34.3125,2
18,13.0,2744.5575,34.3125,2
19,23.25,2908.3365,34.3125,2
20,23.1,2617.7895,34.3125,2
21,17.1,2600.058,34.3125,2
22,16.65,2874.6255,34.3125,2
23,12.4,2906.1075,34.3125,2
24,16.6,2412.659,34.3125,2
25,30.65,2710.415,34.3125,2
26,11.0,2817.6985,34.3125,2
27,9.95,2985.2614999999996,34.3125,2
28,15.45,2744.964,34.3125,2
29,12.05,2754.8865,34.3125,2
30,38.0,2821.782,34.3125,2
31,26.0,3177.067,34.3125,2
