Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,48.8,2745.5195000000003,33.8125,2
1,34.35,2674.053,33.8125,2
2,20.1,3308.3605,33.8125,2
3,23.35,3300.049,33.8125,2
4,22.1,3297.7455,33.8125,2
5,23.5,3302.348,33.8125,2
6,21.6,3301.7155000000002,33.8125,2
7,25.9,3285.1105,33.8125,2
8,22.1,3301.752,33.8125,2
9,44.35,2587.225,33.8125,2
10,60.3,3273.134,33.8125,2
11,20.6,3304.9210000000003,33.8125,2
12,22.1,2823.649,33.8125,2
13,36.8,2184.8275000000003,33.8125,2
14,23.25,2669.557,33.8125,2
15,22.2,1804.5045,33.8125,2
16,32.0,2534.5815000000002,33.8125,2
17,28.0,2494.8645,33.8125,2
18,23.9,3296.206,33.8125,2
19,20.2,3290.9570000000003,33.8125,2
20,22.0,2846.0715,33.8125,2
21,23.6,3298.4195,33.8125,2
22,23.25,2469.2515,33.8125,2
23,40.5,3086.215,33.8125,2
24,44.8,3281.313,33.8125,2
25,28.6,2443.9775,33.8125,2
26,25.4,3299.3585000000003,33.8125,2
27,20.0,2448.3295,33.8125,2
28,25.65,2624.804,33.8125,2
29,23.25,1976.688,33.8125,2
30,24.5,3304.549,33.8125,2
31,20.5,1764.044,33.8125,2
