Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,39.2,2383.574,34.1875,2
1,20.85,3312.7825000000003,34.1875,2
2,21.45,2793.014,34.1875,2
3,19.8,3299.4925,34.1875,2
4,30.299999999999997,3272.4755,34.1875,2
5,48.5,3282.5190000000002,34.1875,2
6,17.4,2844.9085,34.1875,2
7,23.3,3312.0795,34.1875,2
8,4.55,2383.44,34.1875,2
9,16.5,2388.746,34.1875,2
10,39.0,2800.723,34.1875,2
11,17.0,2865.625,34.1875,2
12,15.9,3235.94,34.1875,2
13,17.8,2862.7975,34.1875,2
14,14.85,3304.4685,34.1875,2
15,17.35,2845.036,34.1875,2
16,27.700000000000003,2381.696,34.1875,2
17,17.5,3308.7095,34.1875,2
18,18.5,3301.2690000000002,34.1875,2
19,16.35,3295.107,34.1875,2
20,20.0,3296.2395,34.1875,2
21,17.35,3301.9645,34.1875,2
22,21.0,3298.21,34.1875,2
23,18.5,3304.0209999999997,34.1875,2
24,49.0,2372.6595,34.1875,2
25,25.8,2380.826,34.1875,2
26,18.5,3298.885,34.1875,2
27,16.45,3296.46,34.1875,2
28,14.45,3296.273,34.1875,2
29,16.5,3304.37,34.1875,2
30,40.45,3295.7635,34.1875,2
31,31.7,3299.124,34.1875,2
