Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.75,3307.233,34.0,2
1,17.55,2850.4285,34.0,2
2,45.0,2889.982,34.0,2
3,24.5,2867.9225,34.0,2
4,12.0,2836.593,34.0,2
5,17.299999999999997,2588.611,34.0,2
6,44.9,2101.136,34.0,2
7,27.6,2751.2664999999997,34.0,2
8,32.15,1501.101,34.0,2
9,26.65,2390.5265,34.0,2
10,17.0,3311.9225,34.0,2
11,43.4,2476.1535,34.0,2
12,15.45,2710.417,34.0,2
13,29.2,3282.013,34.0,2
14,15.350000000000001,2386.869,34.0,2
15,18.55,3304.099,34.0,2
16,14.7,3295.3985000000002,34.0,2
17,12.95,3300.1575000000003,34.0,2
18,14.05,3295.8595,34.0,2
19,22.25,3285.177,34.0,2
20,18.05,3290.245,34.0,2
21,13.05,2631.231,34.0,2
22,16.75,2474.513,34.0,2
23,13.149999999999999,2748.9885000000004,34.0,2
24,13.95,1497.6195,34.0,2
25,13.850000000000001,2373.371,34.0,2
26,16.5,3302.6234999999997,34.0,2
27,12.0,2757.773,34.0,2
28,10.0,3223.677,34.0,2
29,16.55,3298.719,34.0,2
30,13.45,2223.2535,34.0,2
31,15.6,2592.682,34.0,2
