Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,34.75,3265.8735,33.125,2
1,14.1,3297.505,33.125,2
2,11.55,3045.2655,33.125,2
3,15.15,3295.8645,33.125,2
4,11.0,3090.276,33.125,2
5,10.5,3300.0855,33.125,2
6,23.4,2846.0695,33.125,2
7,12.1,3298.2955,33.125,2
8,16.4,3299.06,33.125,2
9,15.9,2808.1145,33.125,2
10,34.0,3298.581,33.125,2
11,40.35,3094.9175,33.125,2
12,32.75,2917.0820000000003,33.125,2
13,15.5,3065.303,33.125,2
14,33.15,2900.558,33.125,2
15,17.299999999999997,3000.142,33.125,2
16,13.7,2996.447,33.125,2
17,14.45,3299.0025,33.125,2
18,15.55,2986.224,33.125,2
19,12.0,3296.4045,33.125,2
20,12.55,3257.7115,33.125,2
21,14.95,3297.406,33.125,2
22,48.5,2840.0595,33.125,2
23,12.05,3298.764,33.125,2
24,19.2,3294.88,33.125,2
25,16.15,2815.6075,33.125,2
26,19.0,3298.413,33.125,2
27,24.85,3006.292,33.125,2
28,14.5,2876.071,33.125,2
29,9.1,3066.0294999999996,33.125,2
30,13.0,3300.0665,33.125,2
31,14.649999999999999,3047.0265,33.125,2
