Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.1,3307.2055,34.6875,2
1,20.2,3245.406,34.6875,2
2,19.6,3304.6205,34.6875,2
3,19.8,2790.956,34.6875,2
4,26.85,3306.9875,34.6875,2
5,44.300000000000004,3284.022,34.6875,2
6,13.5,3310.08,34.6875,2
7,18.9,3302.9465,34.6875,2
8,35.0,2750.0375,34.6875,2
9,41.0,2386.1765,34.6875,2
10,17.95,2834.3625,34.6875,2
11,20.75,2846.286,34.6875,2
12,12.45,2476.0969999999998,34.6875,2
13,27.0,3298.819,34.6875,2
14,22.2,3303.0604999999996,34.6875,2
15,14.95,1969.614,34.6875,2
16,12.649999999999999,3292.6085000000003,34.6875,2
17,18.5,3302.9139999999998,34.6875,2
18,49.6,3284.8565,34.6875,2
19,18.05,2751.0765,34.6875,2
20,17.15,3294.2655,34.6875,2
21,25.75,3297.038,34.6875,2
22,13.45,3293.9135,34.6875,2
23,25.0,3274.0874999999996,34.6875,2
24,24.15,2752.3295,34.6875,2
25,15.7,2385.8945,34.6875,2
26,13.149999999999999,3292.8495000000003,34.6875,2
27,41.3,2984.0434999999998,34.6875,2
28,52.45,2703.9115,34.6875,2
29,37.75,3299.185,34.6875,2
30,21.4,3301.371,34.6875,2
31,19.0,2385.008,34.6875,2
