Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,2.0,2931.748,34.375,2
1,21.5,2971.9885000000004,34.375,2
2,10.5,2690.9354999999996,34.375,2
3,21.4,2235.3115,34.375,2
4,8.5,3145.3125,34.375,2
5,11.1,2774.7165,34.375,2
6,12.5,2498.4705,34.375,2
7,21.3,1960.4589999999998,34.375,2
8,33.35,2451.2235,34.375,2
9,21.0,3304.1324999999997,34.375,2
10,9.5,3307.8905,34.375,2
11,10.85,2308.399,34.375,2
12,1.5,2469.7925,34.375,2
13,23.65,3304.7145,34.375,2
14,20.0,3305.9385,34.375,2
15,30.0,2475.9425,34.375,2
16,20.0,3298.775,34.375,2
17,15.45,3223.3605,34.375,2
18,21.0,3294.9695,34.375,2
19,11.4,2994.083,34.375,2
20,57.25,3266.9700000000003,34.375,2
21,21.5,3304.321,34.375,2
22,19.4,3300.5585,34.375,2
23,11.5,2377.633,34.375,2
24,13.0,2529.9785,34.375,2
25,0.0,3301.4375,34.375,2
26,23.3,3278.2830000000004,34.375,2
27,27.75,2472.0915,34.375,2
28,11.0,2475.1825,34.375,2
29,2.0,3299.805,34.375,2
30,2.0,3300.8025,34.375,2
31,19.25,2466.3195,34.375,2
