Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,26.6,2209.1605,34.375,2
1,48.85,2553.27,34.375,2
2,23.95,2872.4915,34.375,2
3,11.95,2322.7115,34.375,2
4,16.8,2449.22,34.375,2
5,13.649999999999999,2473.1355,34.375,2
6,18.45,2556.1625,34.375,2
7,15.45,1566.7314999999999,34.375,2
8,10.149999999999999,2892.3975,34.375,2
9,19.1,2509.895,34.375,2
10,10.5,2466.2015,34.375,2
11,11.05,2355.2945,34.375,2
12,32.4,1674.7435,34.375,2
13,17.6,2068.7794999999996,34.375,2
14,31.75,2495.5744999999997,34.375,2
15,14.5,2489.9610000000002,34.375,2
16,16.05,2225.0665,34.375,2
17,20.15,2539.8655,34.375,2
18,29.0,2732.499,34.375,2
19,12.5,2244.0744999999997,34.375,2
20,13.3,2401.73,34.375,2
21,25.15,2467.983,34.375,2
22,15.850000000000001,1897.6640000000002,34.375,2
23,9.0,1834.904,34.375,2
24,13.149999999999999,2435.1905,34.375,2
25,9.5,2501.6504999999997,34.375,2
26,36.25,2726.4645,34.375,2
27,28.45,2353.837,34.375,2
28,4.0,1603.1799999999998,34.375,2
29,13.5,2021.7965,34.375,2
30,11.850000000000001,2700.166,34.375,2
31,13.6,2483.4595,34.375,2
