Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.2,2593.251,35.125,2
1,16.6,2683.1355,35.125,2
2,32.7,2881.9285,35.125,2
3,17.6,2643.669,35.125,2
4,54.45,2916.0280000000002,35.125,2
5,18.4,2737.282,35.125,2
6,19.0,2581.0215,35.125,2
7,16.95,2733.1615,35.125,2
8,13.9,2523.6225,35.125,2
9,31.65,2694.8665,35.125,2
10,17.4,2600.4725,35.125,2
11,15.2,2820.4875,35.125,2
12,20.0,2632.4085,35.125,2
13,20.4,2823.6769999999997,35.125,2
14,16.05,2598.479,35.125,2
15,14.6,2736.8,35.125,2
16,18.9,3102.223,35.125,2
17,18.6,3295.6625,35.125,2
18,38.1,3277.098,35.125,2
19,16.95,3084.0065,35.125,2
20,16.5,3272.3895,35.125,2
21,16.1,3111.8465,35.125,2
22,18.6,3035.2920000000004,35.125,2
23,18.5,2892.911,35.125,2
24,38.9,2573.01,35.125,2
25,15.05,2491.6245,35.125,2
26,19.0,2783.0625,35.125,2
27,31.0,3034.9184999999998,35.125,2
28,14.6,2844.57,35.125,2
29,16.35,3297.848,35.125,2
30,13.1,3209.384,35.125,2
31,33.3,2733.993,35.125,2
