Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.55,2662.754,35.375,2
1,14.3,2548.607,35.375,2
2,10.4,2926.9465,35.375,2
3,15.2,2703.3475,35.375,2
4,9.5,2604.2765,35.375,2
5,10.55,2517.5209999999997,35.375,2
6,27.0,2754.2039999999997,35.375,2
7,10.05,2817.0505000000003,35.375,2
8,11.4,2583.8010000000004,35.375,2
9,13.45,2716.0384999999997,35.375,2
10,14.0,3099.6135000000004,35.375,2
11,13.5,2630.0595,35.375,2
12,13.5,2725.793,35.375,2
13,35.55,2950.0,35.375,2
14,11.45,2721.2375,35.375,2
15,10.55,2935.923,35.375,2
16,18.9,2679.0204999999996,35.375,2
17,9.0,2590.6095,35.375,2
18,31.6,2876.9685,35.375,2
19,12.0,2673.7615,35.375,2
20,24.35,2619.3734999999997,35.375,2
21,23.7,2584.452,35.375,2
22,12.05,2616.2690000000002,35.375,2
23,40.9,3018.536,35.375,2
24,38.5,2734.833,35.375,2
25,14.4,2516.0645000000004,35.375,2
26,55.95,2995.188,35.375,2
27,11.6,2627.7,35.375,2
28,26.65,2878.8845,35.375,2
29,33.0,3025.0280000000002,35.375,2
30,10.55,2766.292,35.375,2
31,13.9,2802.358,35.375,2
