Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.25,2778.072,34.625,2
1,54.5,3297.6775,34.625,2
2,21.0,1994.58,34.625,2
3,23.7,3298.6589999999997,34.625,2
4,22.5,2343.7160000000003,34.625,2
5,48.2,3298.0654999999997,34.625,2
6,22.25,2319.23,34.625,2
7,21.2,2507.8745,34.625,2
8,24.4,2800.4525000000003,34.625,2
9,23.7,3269.8435,34.625,2
10,37.15,3296.1059999999998,34.625,2
11,17.1,2632.395,34.625,2
12,20.9,2063.2895,34.625,2
13,37.849999999999994,3303.846,34.625,2
14,24.85,2818.7745000000004,34.625,2
15,32.25,2227.5744999999997,34.625,2
16,23.1,2763.7615,34.625,2
17,26.1,3300.4970000000003,34.625,2
18,25.1,2108.6130000000003,34.625,2
19,22.1,3293.4539999999997,34.625,2
20,22.6,2525.3485,34.625,2
21,38.15,3296.758,34.625,2
22,26.5,2773.4215000000004,34.625,2
23,22.1,3296.8795,34.625,2
24,37.1,2855.5424999999996,34.625,2
25,18.15,2998.795,34.625,2
26,21.4,3295.6065,34.625,2
27,20.9,2634.3525,34.625,2
28,21.9,1980.399,34.625,2
29,19.6,3298.1185,34.625,2
30,25.7,1998.7255,34.625,2
31,21.4,2636.943,34.625,2
