Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.15,2759.8109999999997,34.75,2
1,25.85,2712.062,34.75,2
2,23.799999999999997,2769.9049999999997,34.75,2
3,21.0,2387.897,34.75,2
4,17.0,2692.8104999999996,34.75,2
5,28.4,3253.291,34.75,2
6,17.4,2403.5525,34.75,2
7,16.1,2711.9255000000003,34.75,2
8,19.6,2709.0029999999997,34.75,2
9,16.95,2116.5095,34.75,2
10,27.7,3299.8374999999996,34.75,2
11,14.149999999999999,2985.797,34.75,2
12,11.95,2747.849,34.75,2
13,40.1,2818.2889999999998,34.75,2
14,15.45,2400.166,34.75,2
15,9.45,2235.2135,34.75,2
16,29.35,2451.3885,34.75,2
17,33.65,3299.0805,34.75,2
18,21.3,3288.6679999999997,34.75,2
19,21.5,2749.6005,34.75,2
20,29.1,2387.8385,34.75,2
21,20.5,2738.7110000000002,34.75,2
22,24.5,2355.6445000000003,34.75,2
23,25.0,2495.9440000000004,34.75,2
24,40.7,2688.5730000000003,34.75,2
25,31.6,1826.9245,34.75,2
26,49.0,3266.925,34.75,2
27,14.6,2744.982,34.75,2
28,10.45,2462.4399999999996,34.75,2
29,10.5,3299.52,34.75,2
30,14.149999999999999,2404.7885,34.75,2
31,34.85,2853.4485,34.75,2
