Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
109.8,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 100.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 9.1, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 100.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.9375, 1: 34.9375, 2: 34.9375, 3: 34.9375, 4: 34.9375, 5: 34.9375, 6: 34.9375, 7: 34.9375, 8: 34.9375, 9: 34.9375, 10: 34.9375, 11: 34.9375, 12: 34.9375, 13: 34.9375, 14: 34.9375, 15: 34.9375, 16: 34.9375, 17: 34.9375, 18: 34.9375, 19: 34.9375, 20: 34.9375, 21: 34.9375, 22: 34.9375, 23: 34.9375, 24: 34.9375, 25: 34.9375, 26: 34.9375, 27: 34.9375, 28: 34.9375, 29: 34.9375, 30: 34.9375, 31: 34.9375, 32: 34.9375, 33: 34.9375, 34: 34.9375, 35: 34.9375, 36: 34.9375, 37: 34.9375, 38: 34.9375, 39: 34.9375, 40: 34.9375, 41: 34.9375, 42: 34.9375, 43: 34.9375, 44: 34.9375, 45: 34.9375, 46: 34.9375, 47: 34.9375, 48: 34.9375, 49: 34.9375, 50: 34.9375, 51: 34.9375, 52: 34.9375, 53: 34.9375, 54: 34.9375, 55: 34.9375, 56: 34.9375, 57: 34.9375, 58: 34.9375, 59: 34.9375, 60: 34.9375, 61: 34.9375, 62: 34.9375, 63: 34.9375}",2025-03-12 19:21:16.566269
99.8,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 80.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 9.1, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.1875, 1: 35.1875, 2: 35.1875, 3: 35.1875, 4: 35.1875, 5: 35.1875, 6: 35.1875, 7: 35.1875, 8: 35.1875, 9: 35.1875, 10: 35.1875, 11: 35.1875, 12: 35.1875, 13: 35.1875, 14: 35.1875, 15: 35.1875, 16: 35.1875, 17: 35.1875, 18: 35.1875, 19: 35.1875, 20: 35.1875, 21: 35.1875, 22: 35.1875, 23: 35.1875, 24: 35.1875, 25: 35.1875, 26: 35.1875, 27: 35.1875, 28: 35.1875, 29: 35.1875, 30: 35.1875, 31: 35.1875, 32: 35.1875, 33: 35.1875, 34: 35.1875, 35: 35.1875, 36: 35.1875, 37: 35.1875, 38: 35.1875, 39: 35.1875, 40: 35.1875, 41: 35.1875, 42: 35.1875, 43: 35.1875, 44: 35.1875, 45: 35.1875, 46: 35.1875, 47: 35.1875, 48: 35.1875, 49: 35.1875, 50: 35.1875, 51: 35.1875, 52: 35.1875, 53: 35.1875, 54: 35.1875, 55: 35.1875, 56: 35.1875, 57: 35.1875, 58: 35.1875, 59: 35.1875, 60: 35.1875, 61: 35.1875, 62: 35.1875, 63: 35.1875}",2025-03-12 19:21:18.884406
89.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 100.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.875, 1: 34.875, 2: 34.875, 3: 34.875, 4: 34.875, 5: 34.875, 6: 34.875, 7: 34.875, 8: 34.875, 9: 34.875, 10: 34.875, 11: 34.875, 12: 34.875, 13: 34.875, 14: 34.875, 15: 34.875, 16: 34.875, 17: 34.875, 18: 34.875, 19: 34.875, 20: 34.875, 21: 34.875, 22: 34.875, 23: 34.875, 24: 34.875, 25: 34.875, 26: 34.875, 27: 34.875, 28: 34.875, 29: 34.875, 30: 34.875, 31: 34.875, 32: 34.875, 33: 34.875, 34: 34.875, 35: 34.875, 36: 34.875, 37: 34.875, 38: 34.875, 39: 34.875, 40: 34.875, 41: 34.875, 42: 34.875, 43: 34.875, 44: 34.875, 45: 34.875, 46: 34.875, 47: 34.875, 48: 34.875, 49: 34.875, 50: 34.875, 51: 34.875, 52: 34.875, 53: 34.875, 54: 34.875, 55: 34.875, 56: 34.875, 57: 34.875, 58: 34.875, 59: 34.875, 60: 34.875, 61: 34.875, 62: 34.875, 63: 34.875}",2025-03-12 19:21:21.226170
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 90.0, 49: 10.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.75, 1: 34.75, 2: 34.75, 3: 34.75, 4: 34.75, 5: 34.75, 6: 34.75, 7: 34.75, 8: 34.75, 9: 34.75, 10: 34.75, 11: 34.75, 12: 34.75, 13: 34.75, 14: 34.75, 15: 34.75, 16: 34.75, 17: 34.75, 18: 34.75, 19: 34.75, 20: 34.75, 21: 34.75, 22: 34.75, 23: 34.75, 24: 34.75, 25: 34.75, 26: 34.75, 27: 34.75, 28: 34.75, 29: 34.75, 30: 34.75, 31: 34.75, 32: 34.75, 33: 34.75, 34: 34.75, 35: 34.75, 36: 34.75, 37: 34.75, 38: 34.75, 39: 34.75, 40: 34.75, 41: 34.75, 42: 34.75, 43: 34.75, 44: 34.75, 45: 34.75, 46: 34.75, 47: 34.75, 48: 34.75, 49: 34.75, 50: 34.75, 51: 34.75, 52: 34.75, 53: 34.75, 54: 34.75, 55: 34.75, 56: 34.75, 57: 34.75, 58: 34.75, 59: 34.75, 60: 34.75, 61: 34.75, 62: 34.75, 63: 34.75}",2025-03-12 19:21:23.569761
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 100.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.875, 1: 34.875, 2: 34.875, 3: 34.875, 4: 34.875, 5: 34.875, 6: 34.875, 7: 34.875, 8: 34.875, 9: 34.875, 10: 34.875, 11: 34.875, 12: 34.875, 13: 34.875, 14: 34.875, 15: 34.875, 16: 34.875, 17: 34.875, 18: 34.875, 19: 34.875, 20: 34.875, 21: 34.875, 22: 34.875, 23: 34.875, 24: 34.875, 25: 34.875, 26: 34.875, 27: 34.875, 28: 34.875, 29: 34.875, 30: 34.875, 31: 34.875, 32: 34.875, 33: 34.875, 34: 34.875, 35: 34.875, 36: 34.875, 37: 34.875, 38: 34.875, 39: 34.875, 40: 34.875, 41: 34.875, 42: 34.875, 43: 34.875, 44: 34.875, 45: 34.875, 46: 34.875, 47: 34.875, 48: 34.875, 49: 34.875, 50: 34.875, 51: 34.875, 52: 34.875, 53: 34.875, 54: 34.875, 55: 34.875, 56: 34.875, 57: 34.875, 58: 34.875, 59: 34.875, 60: 34.875, 61: 34.875, 62: 34.875, 63: 34.875}",2025-03-12 19:21:25.913617
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 100.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.0, 1: 35.0, 2: 35.0, 3: 35.0, 4: 35.0, 5: 35.0, 6: 35.0, 7: 35.0, 8: 35.0, 9: 35.0, 10: 35.0, 11: 35.0, 12: 35.0, 13: 35.0, 14: 35.0, 15: 35.0, 16: 35.0, 17: 35.0, 18: 35.0, 19: 35.0, 20: 35.0, 21: 35.0, 22: 35.0, 23: 35.0, 24: 35.0, 25: 35.0, 26: 35.0, 27: 35.0, 28: 35.0, 29: 35.0, 30: 35.0, 31: 35.0, 32: 35.0, 33: 35.0, 34: 35.0, 35: 35.0, 36: 35.0, 37: 35.0, 38: 35.0, 39: 35.0, 40: 35.0, 41: 35.0, 42: 35.0, 43: 35.0, 44: 35.0, 45: 35.0, 46: 35.0, 47: 35.0, 48: 35.0, 49: 35.0, 50: 35.0, 51: 35.0, 52: 35.0, 53: 35.0, 54: 35.0, 55: 35.0, 56: 35.0, 57: 35.0, 58: 35.0, 59: 35.0, 60: 35.0, 61: 35.0, 62: 35.0, 63: 35.0}",2025-03-12 19:21:28.257949
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 9.1, 49: 90.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 9.1, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.25, 1: 35.25, 2: 35.25, 3: 35.25, 4: 35.25, 5: 35.25, 6: 35.25, 7: 35.25, 8: 35.25, 9: 35.25, 10: 35.25, 11: 35.25, 12: 35.25, 13: 35.25, 14: 35.25, 15: 35.25, 16: 35.25, 17: 35.25, 18: 35.25, 19: 35.25, 20: 35.25, 21: 35.25, 22: 35.25, 23: 35.25, 24: 35.25, 25: 35.25, 26: 35.25, 27: 35.25, 28: 35.25, 29: 35.25, 30: 35.25, 31: 35.25, 32: 35.25, 33: 35.25, 34: 35.25, 35: 35.25, 36: 35.25, 37: 35.25, 38: 35.25, 39: 35.25, 40: 35.25, 41: 35.25, 42: 35.25, 43: 35.25, 44: 35.25, 45: 35.25, 46: 35.25, 47: 35.25, 48: 35.25, 49: 35.25, 50: 35.25, 51: 35.25, 52: 35.25, 53: 35.25, 54: 35.25, 55: 35.25, 56: 35.25, 57: 35.25, 58: 35.25, 59: 35.25, 60: 35.25, 61: 35.25, 62: 35.25, 63: 35.25}",2025-03-12 19:21:30.605826
0.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 100.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.0, 1: 35.0, 2: 35.0, 3: 35.0, 4: 35.0, 5: 35.0, 6: 35.0, 7: 35.0, 8: 35.0, 9: 35.0, 10: 35.0, 11: 35.0, 12: 35.0, 13: 35.0, 14: 35.0, 15: 35.0, 16: 35.0, 17: 35.0, 18: 35.0, 19: 35.0, 20: 35.0, 21: 35.0, 22: 35.0, 23: 35.0, 24: 35.0, 25: 35.0, 26: 35.0, 27: 35.0, 28: 35.0, 29: 35.0, 30: 35.0, 31: 35.0, 32: 35.0, 33: 35.0, 34: 35.0, 35: 35.0, 36: 35.0, 37: 35.0, 38: 35.0, 39: 35.0, 40: 35.0, 41: 35.0, 42: 35.0, 43: 35.0, 44: 35.0, 45: 35.0, 46: 35.0, 47: 35.0, 48: 35.0, 49: 35.0, 50: 35.0, 51: 35.0, 52: 35.0, 53: 35.0, 54: 35.0, 55: 35.0, 56: 35.0, 57: 35.0, 58: 35.0, 59: 35.0, 60: 35.0, 61: 35.0, 62: 35.0, 63: 35.0}",2025-03-12 19:21:32.949685
0.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 100.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.9375, 1: 34.9375, 2: 34.9375, 3: 34.9375, 4: 34.9375, 5: 34.9375, 6: 34.9375, 7: 34.9375, 8: 34.9375, 9: 34.9375, 10: 34.9375, 11: 34.9375, 12: 34.9375, 13: 34.9375, 14: 34.9375, 15: 34.9375, 16: 34.9375, 17: 34.9375, 18: 34.9375, 19: 34.9375, 20: 34.9375, 21: 34.9375, 22: 34.9375, 23: 34.9375, 24: 34.9375, 25: 34.9375, 26: 34.9375, 27: 34.9375, 28: 34.9375, 29: 34.9375, 30: 34.9375, 31: 34.9375, 32: 34.9375, 33: 34.9375, 34: 34.9375, 35: 34.9375, 36: 34.9375, 37: 34.9375, 38: 34.9375, 39: 34.9375, 40: 34.9375, 41: 34.9375, 42: 34.9375, 43: 34.9375, 44: 34.9375, 45: 34.9375, 46: 34.9375, 47: 34.9375, 48: 34.9375, 49: 34.9375, 50: 34.9375, 51: 34.9375, 52: 34.9375, 53: 34.9375, 54: 34.9375, 55: 34.9375, 56: 34.9375, 57: 34.9375, 58: 34.9375, 59: 34.9375, 60: 34.9375, 61: 34.9375, 62: 34.9375, 63: 34.9375}",2025-03-12 19:21:35.293764
