timestamp,index,timestamp,name,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.used,memory.free,power.draw,fan.speed,pstate,clocks.current.graphics,clocks.current.memory
2025-03-12 19:34:04.625182,2,2025/03/12 19:34:04.618,Quadro RTX 8000,33,0,0,49152,1,48592,22.58,33,P8,300,405
2025-03-12 19:34:06.939271,2,2025/03/12 19:34:06.933,Quadro RTX 8000,33,0,0,49152,1,48592,22.49,33,P8,300,405
2025-03-12 19:34:09.271826,2,2025/03/12 19:34:09.265,Quadro RTX 8000,33,0,0,49152,3,48589,22.60,33,P8,300,405
2025-03-12 19:34:11.601362,2,2025/03/12 19:34:11.594,Quadro RTX 8000,33,0,0,49152,3,48589,22.74,33,P8,300,405
2025-03-12 19:34:13.936015,2,2025/03/12 19:34:13.929,Quadro RTX 8000,33,0,0,49152,3,48589,22.43,33,P8,300,405
2025-03-12 19:34:16.266108,2,2025/03/12 19:34:16.259,Quadro RTX 8000,35,6,0,49152,579,48013,63.11,33,P2,1395,6500
2025-03-12 19:34:18.601923,2,2025/03/12 19:34:18.595,Quadro RTX 8000,43,100,86,49152,2343,46249,259.28,33,P2,1800,6500
2025-03-12 19:34:20.924377,2,2025/03/12 19:34:20.918,Quadro RTX 8000,40,0,0,49152,2929,45663,85.21,33,P2,1905,6500
2025-03-12 19:34:23.261751,2,2025/03/12 19:34:23.253,Quadro RTX 8000,39,0,0,49152,2929,45663,63.33,34,P2,1395,6500
2025-03-12 19:34:25.603227,2,2025/03/12 19:34:25.594,Quadro RTX 8000,42,75,53,49152,3221,45371,186.84,33,P2,1830,6500
2025-03-12 19:34:27.946338,2,2025/03/12 19:34:27.931,Quadro RTX 8000,46,95,77,49152,3221,45371,260.29,33,P2,1815,6500
2025-03-12 19:34:30.276598,2,2025/03/12 19:34:30.269,Quadro RTX 8000,48,96,77,49152,3221,45371,256.75,33,P2,1800,6500
2025-03-12 19:34:32.611760,2,2025/03/12 19:34:32.604,Quadro RTX 8000,49,96,78,49152,3221,45371,260.21,33,P2,1815,6500
2025-03-12 19:34:34.952093,2,2025/03/12 19:34:34.945,Quadro RTX 8000,51,88,70,49152,3221,45371,245.50,33,P2,1830,6500
2025-03-12 19:34:37.281236,2,2025/03/12 19:34:37.275,Quadro RTX 8000,49,49,39,49152,3221,45371,163.78,33,P2,1890,6500
2025-03-12 19:34:39.614429,2,2025/03/12 19:34:39.607,Quadro RTX 8000,53,90,72,49152,3221,45371,244.33,33,P2,1800,6500
2025-03-12 19:34:41.918832,2,2025/03/12 19:34:41.912,Quadro RTX 8000,54,95,76,49152,3221,45371,260.78,33,P2,1800,6500
2025-03-12 19:34:44.250791,2,2025/03/12 19:34:44.244,Quadro RTX 8000,56,93,74,49152,3221,45371,251.95,33,P2,1815,6500
2025-03-12 19:34:46.578366,2,2025/03/12 19:34:46.571,Quadro RTX 8000,57,95,75,49152,3221,45371,260.65,33,P2,1800,6500
2025-03-12 19:34:48.911167,2,2025/03/12 19:34:48.901,Quadro RTX 8000,57,96,76,49152,3221,45371,260.61,33,P2,1785,6500
2025-03-12 19:34:51.239104,2,2025/03/12 19:34:51.232,Quadro RTX 8000,58,95,75,49152,3221,45371,263.40,33,P2,1785,6500
2025-03-12 19:34:53.555872,2,2025/03/12 19:34:53.549,Quadro RTX 8000,59,93,74,49152,3221,45371,261.44,33,P2,1785,6500
2025-03-12 19:34:55.890861,2,2025/03/12 19:34:55.882,Quadro RTX 8000,59,95,75,49152,3221,45371,261.41,33,P2,1785,6500
2025-03-12 19:34:58.226258,2,2025/03/12 19:34:58.219,Quadro RTX 8000,60,96,77,49152,3221,45371,258.12,33,P2,1785,6500
2025-03-12 19:35:00.555118,2,2025/03/12 19:35:00.547,Quadro RTX 8000,60,96,76,49152,3221,45371,262.19,33,P2,1770,6500
2025-03-12 19:35:02.895178,2,2025/03/12 19:35:02.878,Quadro RTX 8000,61,96,76,49152,3221,45371,262.37,33,P2,1770,6500
2025-03-12 19:35:05.215595,2,2025/03/12 19:35:05.203,Quadro RTX 8000,61,96,76,49152,3221,45371,259.75,33,P2,1740,6500
2025-03-12 19:35:07.527046,2,2025/03/12 19:35:07.518,Quadro RTX 8000,62,80,64,49152,3221,45371,263.27,33,P2,1755,6500
2025-03-12 19:35:09.856719,2,2025/03/12 19:35:09.848,Quadro RTX 8000,62,92,73,49152,3221,45371,260.89,33,P2,1755,6500
